address, balance, time
terra1jjvzc6ldx0dmpwx6npkm79r78z8xjk3xy802yq, 788.861972, 
terra1xlgk87znlwe2uwr5wl2t02pu9fypkh986qhpp0, 782.916461, 
terra103tvlwwdk7xtzsqacpwxw96sn78tve5jtctr58, 781.925226, 
terra1syvcjcv22ql04wwemj0a23ca2t4msfkys3ycgd, 781.049411, 
terra145enys9qstky2pcqf9qdjmfmhxpvz7nssuv7w6, 777.841400, 
terra1qf3fuyw2ludktf8syuq5s6wmxcyd3lng4rhhad, 767.377630, 
terra1p9mn5hnreupyxxvagzyyrp4qkqu6z322wjajpz, 765.409142, 
terra1rxqex3ycwwmh6ezuqhjsq6da8tz4shu6za6hrt, 756.661638, 
terra1w6n2ywp4098qmvvel25pe90h4quhrtn2qk6zfl, 752.925000, 
terra1s3rz7ljjcesmjef5zcfz6muz4gkahrlcvf90cw, 752.277110, 
terra1qawrzvhkxfydwm7hmfw5gjzwgnj04sf27fktt3, 744.643062, 
terra1rgcnf3awuwtnsfjjwt3s6rqydwzdu4v36524y4, 740.521925, 
terra1zq092p5r9c9uke40dgsjk2snwntz6ppnla6tkk, 740.000000, 
terra1xswrj3e5shgndalxm5s352sqpzm9xxlunynvft, 737.700718, 
terra16j9pahlsr3t5gw7yp762sd6mgzecqf6n0nwdk8, 736.054917, 
terra1dwmtvdxgs7l8txp0l8awfr3wcqu37pmtumc0fn, 733.093568, 
terra14umzuv5cwer8h7tjtxmeywnphuf4st9c48n899, 729.169413, 
terra10w6uxz0l7gdttzl6545ne33xxln429jaw6v66a, 729.034477, 
terra1guxp99wf5q7dnh7jc6s7wx4zwqm8z7chg0233k, 728.489657, 
terra1rksuz09vqfgrax2ryyadsy2xrqwzj8j5d275am, 725.818602, 
terra1pvs4rrn6pr4nn27h8vprde0dwld3mrre7ucywr, 723.284457, 
terra1xn67uedkdyvkhlneq93rjg60sf8qsxm2jdv0uw, 716.629329, 
terra1zzz046ut58wj24u7w92twlcpvht5z5svdp4dw5, 714.000000, 
terra125dxrlyxxqm3jjx7qtqvt7zgmzpdj9fdgvgql6, 702.686009, 
terra1clagcjuqyslakpwezv9g4h4wmtqgn9t3mwqmt4, 702.174285, 
terra1tgcd963keeettu5m4g7qz44p9jn7n77ptt5cpe, 700.549330, 
terra1g39f6zusjvap5zhxkvttmkrmpgqu9jglff37zl, 700.000000, 
terra1vpjp77ms7la7rv0lj3qvwc25y4zv2zdxmwrecy, 696.141206, 
terra1ymadr87w42z4vcg6dy464m5v6x603xs4s6lyqj, 694.225461, 
terra1hk4ecw99gxhnjf49xclmtezu04zyaulkmze2zg, 692.523100, 
terra1yp5y6a38tpfgqdrr3u9mx9jktrpz3mmsvylge9, 692.290287, 
terra106dz3l0neyx59wcu0l6mup4t2ftns2m90ekpev, 689.218402, 
terra1pu2z6xw3fppc648xua8h5pm32k87j0ch84099n, 682.118375, 
terra1za68qy4lcct09q8uve5t73kze95p6pp7djy02k, 675.108574, 
terra1mx3r62vkpypr3x2pfw35sn3qks69xe2d28x97e, 673.640822, 
terra1s05glxplk84jd9zeqwmykqvnzdn2qas2a7ghvz, 672.032084, 
terra19ykjn4d23y3uecelnqn63rd3lpndmffmf4ajrq, 665.847487, 
terra1yxspvcefjchhrsaeyexyl2a80njcrdxvmyshz0, 662.912565, 
terra1dfa6lpxxnvt2m27tkza7s0w9csf3fxu2dfr888, 660.048449, 
terra1vqw60a2ameym85tpcpgjr04y33mzwusfpav737, 654.193656, 
terra1k0qwwn03n3weqmg3zz2r3rp4am8juf6el9xaxr, 651.095212, 
terra16kdhfzef5fvgt3f59nsy5kxq2xe9yuwvya9smw, 649.883619, 
terra1gp74h5lfst7pf2z4wt9mpq9s7pkdxn323x6yvd, 649.265775, 
terra167085m5drtrm8qqacarw60xr6zfdkue6nnur2v, 645.970881, 
terra1xa820xl9ejt7k4ar7tplgscyr6tlwv79s7f8ca, 639.613542, 
terra1xyrfejvknz9xlp7a3c3n3vhy77348sme4esy33, 638.604256, 
terra19xz9z7uu5pyluf3jlt6rxxx6hann2m85j92wfn, 636.013459, 
terra12zws4xnh8py4l5550jqfe7cxdlxjcgrgteyj3t, 635.123480, 
terra1sl7qp4cc7tqdxcatavm79jqty6q4929e6ru5p2, 631.221215, 
terra13kh76kyn3xpl02aqvsc5gds89njtw04j4l94f3, 630.652066, 
terra1y5jll4wan6zhdffw8d43d77tk8ufn7p5wx8vqh, 627.947013, 
terra16rgytd83y2yle37pwrv5svdd77hgra3plehvnh, 626.733644, 
terra1ddx97rxy8xqklxkkdzp22mkyjww0p094qxcpmg, 619.587234, 
terra18demvrs4tpeg43dwaxn7gfq4cwlm2gm37r6pc7, 618.201103, 
terra1kjhdx3nkh6krdhryvjzkq33xwh6wsyy7psns2a, 617.672385, 
terra12vqy952rh2lz0mvqhuf7ndzx3x5nxhnzk2fesc, 614.399416, 
terra1m8sk6m0rsrfvwtwjk4fyq4532tjlyshjd3y9gz, 611.486235, 
terra12v8n234y9quyed824c2zsn86hhy5228zxqt9w0, 611.149961, 
terra1yxp2eftcl3aeq2rqufj6u7zpz37d7pxsq9nxwe, 607.652921, 
terra1kmj7tnh58n9c4my72y2d5f0xglz60unr5rlmqs, 607.460034, 
terra1jd3f9ayrnx4g0azc4e0s49y688f3scczgccvgy, 607.165103, 
terra1jnm7xxkpwmanq7dtdugp6hx8apkep407tvtlgm, 603.131069, 
terra1zhfyc3pmt60n0uf99ens2hw0g7y7qp2eaw0f4u, 596.132052, 
terra14dpaujqr9me05wls60p9hyd4d6xhywkzdty8rr, 593.729244, 
terra1h4rgff0z28zjk8537a9hdxxeqc9yh02unjnz7s, 591.514049, 
terra1dh4gc9vq2n2aqzh9nne5vam937yrmexp9kpyjz, 588.370751, 
terra12g8lncxsctg6ak8gf2aa8yjn83f2g7yej0txwd, 588.194714, 
terra1e5gp8hdd3pledv3664atpwl8x0sh2tzum8psda, 587.000000, 
terra1n2u9speneyu70ny6ty5209xzq4nkaa23ud5y7y, 586.113858, 
terra1pnndvpdtqkqys73g473g3646gnf94jv6wju2vt, 585.446221, 
terra1vuv76a7qm83h3p2mlhctqqzykd4ev05xz95kk4, 580.895281, 
terra1mfxa8n9l20zmtqgv3wgh9n5kr40jzdma9hqrt4, 579.474901, 
terra13sefh7w5qngsqlhvlray4wh4f6jj065tvmvjd9, 575.871885, 
terra1gssd03x8t9knhgkr5qr8j2seqm9gqkfpz7qc6s, 575.420691, 
terra10z6rgwwx7uz78t5rpchdndug3f45g8vl5elwxq, 575.343481, 
terra1rck2ernmp3u3yrd2ukp2tl2ev40z494rn2tcuc, 566.149911, 
terra1fcchxr4qnv9z5qjv9es70fa4qpryf3egepz75a, 565.781993, 
terra1yvx0r2epyv2l6ewtvqpeuzhfpu83ajh00smhc2, 562.555901, 
terra1gej9qpkcdyfu0muhe4xuehfdw9u4n76xxytakh, 561.071945, 
terra16ux4psz9v5jslkhj7ewyuhw979nj0el7c07twc, 560.133990, 
terra1fttm7h3j559r5zx4sxd3dtqpp2zj5j4v27d356, 559.726942, 
terra1g3qfw0kgwfqtkf5wjngun9wmv608mcsu5mse8u, 559.643508, 
terra1p7lkkpj9tj6zm5smfvvh4a5qtdfdjes97n9uue, 559.560359, 
terra1pt4w3j8kdtqqdxp67rrn8k9f0wgyd6a3qezya6, 557.921116, 
terra1dkjvescjxtn0d7u5x9a5pef5kl68cyrmx9wctx, 555.760488, 
terra1r5vmpwxjhllvh8fpcxh6kzr9wg6pg72a0j2skm, 552.057561, 
terra16lgtr75cghktdqwhzzp3xfgpz65vyzwdrm6tvl, 550.117971, 
terra1g642f3hvqenspdh260djd3r6tq8p96cc4cnfmd, 546.976583, 
terra1f2fz3wujnxme549pjcwtpuea4cxjnvvr87cs48, 543.938943, 
terra1pf00pnyc824a3tyxyvnvr53nk0r2q5eea67dlw, 543.211703, 
terra18zhzuktn4xgv4cleymuvj36de3m8js8qcs84le, 537.522855, 
terra1w5ywgxf4xz6tmly29fnjs3eu8g3khadfdsj6wy, 537.510094, 
terra19nrad0uvw9gtkf5u3mezeatfy0cqqxnyglmxsk, 536.213019, 
terra1s59xawsehenj9mvgc3rwgm0atkfmk46hs42sps, 534.352143, 
terra1wuyhsp20p02vd00fgrg9ltsqyeuhxxlhdlhmes, 533.787299, 
terra1829uxmcx4ee7sne85l0q3vt26r68rhmcpmf727, 532.488221, 
terra12a5xvrx4n4l7vwfus6rg8qkr2nrla3w289hkn3, 530.733722, 
terra1pywxkhmhsqxva3gafh352exkytrs6ycw28ufv2, 529.565877, 
terra14h5wz3a24n406p2gzxk0l5y44p5dh2hjgyer2c, 527.422981, 
terra1ftgvajagmh833ncmmksc2efn8wpvrekgcru2ur, 527.347064, 
terra1k0035xl9rmkly9yhwjayc502selpdxyx032587, 527.199516, 
terra1rrv3t5khe30zfzk4wantaypt0fkxxu7mezn2wl, 526.949718, 
terra1s5r9me27tm7v0ajuj30ttjkk7qjnf5yp05k886, 525.318940, 
terra1w0uu5u9fmem8xdcx9yyr8mwa5hhx0fgkdq4mrl, 525.210252, 
terra1sl704q5pz63lac9fkagvvk2urd8cmkkkrl5tpc, 522.878048, 
terra1d8k9a3ujmtd3zhydl5c4suedn6c5pga3af3hgs, 520.728056, 
terra13hs752ng23emseken9zjcf0em48hast3yr4q84, 518.729599, 
terra105k92ncc4fke2dg989fv3j0ypeestzwfcfaz7v, 518.471340, 
terra1zle5r6yvuwdr87e0n4yvtd8jddmxq72egx6dpp, 517.434053, 
terra1w4jaj2jcn02hwppzfxwktkx9dp8um4qz30e7xd, 514.273695, 
terra1vek7ls5w2m43lnq99p848497mtjz6ujw3l0r36, 513.559252, 
terra1ps44e8rmruw96mgc7jq3w5f50wd2cw287r03qx, 510.307854, 
terra1nk0xy995yqw37hentvqr6wl9zksf4gzhf99ust, 510.000000, 
terra1sujlu8aqj0mehapcd2tjhk9enasr5ptknffvye, 507.983080, 
terra1fcj4lgnrn42xeyss4rgrzvp0gppzj0syztv4gt, 507.501961, 
terra187tme4wwa8zcmm7yvxwvpdwhz9ccy5dydaspv2, 506.994296, 
terra1z8ate73yr48y725jqsdl6f5vwgsvnhzqltfknf, 506.142906, 
terra13kqg3lflgc9nss5elhkg449nt4tnljv0g7w65k, 505.556145, 
terra1ndyjfkhcjfr4n2pa0lsq33p0d85xax67hctwdy, 504.748108, 
terra1s0ag0mg83yhf74n8tlsfmr09y2vq7uc4ruvwu8, 504.139388, 
terra1nh7qypkdhy46a22z8ef23tyzw7r7ck4evckelx, 503.250200, 
terra1ky8j58z6trxk0cvwrpprsqulvpd2lqj3zpzayg, 503.088335, 
terra1x7vpx7u5anxs5rfwcg8w8sdl2zs9746j5c4efu, 500.701220, 
terra13zv2ddvegsgpvgqx9ua252j2jsl0yj5gn258mz, 500.000000, 
terra19vyjky23tl0347eznfcaxhna7lctx4r8nk35xu, 496.737298, 
terra1sf0chd37s6zlql7lp07jvlu43vwqjt2sghfz6z, 494.705028, 
terra1r0kyl9k9apsd5rp8qvjnda2prg76d4e6s8zymg, 494.270100, 
terra1y47h2pjpz85m9hum8sff9wwcfd86pwyvgrmg2x, 493.717328, 
terra1hllawpgjq9qhr7grrwtzwfkq6d5sl3mr3qd8dy, 492.687571, 
terra1z78k00fls03778kkr558lmn5eg693jzpp8qkjv, 492.252297, 
terra1kp69vs5ugw80s7km0wtyggdy2wkjyahd6kza4p, 491.734664, 
terra16f8njzvrc4407fwux9lgtxppgcvy3dhl58a8u0, 489.813152, 
terra16vaqf4exrxavlh3grmzrx42yen0vza2a2u2pst, 489.629073, 
terra1jgt4pehhpfe4u527u3d284ryste7w6t85lld0v, 486.960480, 
terra14nqfkd4ku7zm3yhayafvad6lcq7kche0h0w6f5, 486.157481, 
terra10w9egf634qazkjel7ljf33ayc0mhrms38f594s, 486.025392, 
terra1j70ty6qh0y67hphmddymevrmmn2ym7tav2c25t, 485.005484, 
terra1dtalukttcqyuxfrgg7vw8tzss0xw5ka6uu6tka, 484.850338, 
terra1km6pe4t0s7fcmfhzxna7z70p73puujtpw6378c, 483.168747, 
terra1wzync3es6nt0zhtm5prkqtyv6xq8thr8hsd90w, 482.473831, 
terra1ryhrl2urlyz9kmrux8u5zhcrwdjvgn5wq4ngth, 480.650045, 
terra18k3gxru7x2956xrrj3xe5rdrp87g6nvc8ka32k, 480.334325, 
terra1k8pd65rpmlz4lerg90mjdt5g2pdyrgzrdrvkh2, 477.829524, 
terra1ffju5nu6ypg5srselxt6qr9rhx24knjtms7p6x, 473.420616, 
terra1098efvh38fm9alxhpy6fn2uwdw82nl6l50u3u5, 472.284031, 
terra15dgc92l9r2m4u8g3qmduf8anjxtzfq4gckkgpc, 471.625941, 
terra1e537cln524vznxfjz50h4hqayez3kzq7ku26u6, 467.906006, 
terra14rar3vdpql8pmv9mcg9zda0q6rchqkz5t0t7my, 462.703341, 
terra1vd9as3eeh6r58unuepde3v3c3kkm2dw8gr0gym, 460.592883, 
terra1697u6ewhnnx9x304xxgjzrkah7dzd8z2md2guy, 458.748477, 
terra1ekvjg59mt7mn7he4xxh7qctefey75g9nh6rtuc, 458.302992, 
terra1km9vz4lw2u4csddycjnnak6jdhw6g7r79kj0ru, 456.612794, 
terra18ws48k6sxt8svpxz7wu4ykcy8s0g8f5u6llz8x, 455.468693, 
terra1wv3ffd4prlyturjr2lsps78j5n3tp6yp5csgv2, 455.105720, 
terra1y65cxn8dqlsj0j4kujcmdxfd7kx0d7gdmrjc2e, 455.061500, 
terra15c03nmgaadrdy4tpy03fekgtd4psg0d0yac6mj, 454.999013, 
terra1hseddhvd67xh9sl4gcf0we3q2sdy8lcp27zkt7, 454.862267, 
terra1sdhalmk9ssmukwthsxdaq36me8whsh6pu8dsx6, 454.697009, 
terra1kjwry67ep7t6frnhgz9e6d7wlyxz9zupcfk0z0, 453.999102, 
terra1tv2j73xnqxgcpmdfl7kvwj3tr05h0ytxw3fu0n, 453.421775, 
terra1vrsvq2h0wmnyxc9enqhuaqvn3cuzhpvsxj4zng, 453.244413, 
terra186cc70tmm94eu3n4hy9w6w6a7qdeneydrzu8pq, 451.559494, 
terra1pmukrzflzwsa5w35z30n5wskjga687yt24h6l5, 450.881481, 
terra1vxmutdgz83n4kr4wyezknlc80srtx02lgjjw50, 450.303761, 
terra19zqgg5avhg73y75fp7q7cpvtta9yjcc9qm4e0m, 448.647500, 
terra1h96lcm0p32zn32t9s9wq594e267pmw6ct75z8e, 447.841236, 
terra1djnp65yg2xkjvf6myhv69n4njhdsnzh0sed0sn, 447.191683, 
terra182vlysws0m3nh4js87q7ugu8jllq5xtthjlnn3, 446.661944, 
terra1cdev6y9a5huw9tc56x54qr5nhegfcseww240ca, 444.435413, 
terra1392safmqrmsdlxn3q5e0xkm345t3ze69vafum9, 443.506356, 
terra1syv4grp8w3zsk8dtx79tp0gujnsvyyrme078c5, 441.927694, 
terra1n79knz98spcfxt5g0hmc4vcmw8lhmw0v4nssyv, 441.888138, 
terra1xyprpklux3uqq6f4ez07uumpscp3djt2r24sex, 441.447960, 
terra1f3dc46swe5wqs0ugh5z4yu4n03hcms5z3z3jr5, 440.090595, 
terra1g06xpy6838ce6xwca0r9u2fcg84wq2459a0nc0, 437.887422, 
terra1svhspnkmgs0xfzau0yqanm5s96hudk3t7rjga5, 436.660796, 
terra15afygq3mxv0cvr0f90q0c4h29e9tkm4akzq4c4, 435.973554, 
terra1ztrnqxms92vxfugywm8yd870nwuzth0e53m7yz, 435.726806, 
terra1npc4ea3zqwca9udp06lhxmwnf0alq5j5hykcsv, 435.330448, 
terra1nx7z6h6966jdxqjrut6eu5sdrpz3hw69g7xzpk, 434.920114, 
terra13fwcql62e9dxd2g05v235xt3mt4qjyw3ujdsuf, 431.724277, 
terra103d3rkr05dfxcfd4dncm9k4j9t92mfqxwxn6zz, 431.149634, 
terra1hrcy2d47ev67j7v6chv40566rpj29zfvycnam8, 430.256300, 
terra1cmgk7mufyf68n2e862lyzvunljuw6xk02mvmp2, 429.971268, 
terra1g02pgt596ghp76t7hge6ugjk8ujvgguwrwezr6, 429.695465, 
terra1khfcg09plqw84jxy5e7fj6ag4s2r9wqsg5jt4x, 429.405405, 
terra1snqazxpnrz7vq77k43hjz5glqp3ujuy7my925l, 428.896164, 
terra1q0nvu34l5t0yncm8hk3pdc9cyef4wy06awkvka, 428.526518, 
terra10ctuje4xdgf0wwgpk822gm6wcq3p2vqckgwevn, 427.688183, 
terra1zhzt8f9nm37hnynrqufrega8y70gxtl34j7hnl, 427.611542, 
terra1v6q5zs4hegrq4sqddtdha9mzm0eqzu59gg824z, 426.783028, 
terra18k2ynpzaj8eyk0r7xwzgmhevga494qnmchz09j, 423.661873, 
terra1nudfd8r9eqy9pgm3p83zuwez3n8chaf2l9tpjs, 423.398172, 
terra1pee5qfuj9sj4nr5g9eyfxnhqt3tfknktnx5sdx, 421.352848, 
terra10dgwd6e23ezva8ned668844wnxagf305jq7dkp, 419.885602, 
terra1tm36kuplcghlnstshxcemcsctcmts737wv8735, 417.996384, 
terra1kfql55203ntnqyqcs9m4a4a4f5vps4nt5rqfnx, 415.727875, 
terra1t7l8s7nl6uuwtmjfvankwprqvr6pa49qhgwupm, 415.263305, 
terra1h4fcctcdv794yje35smkuckuj9s2tcuw437kx3, 414.167082, 
terra1e7fah47pu70522a757a836zd787dertvpgla83, 412.562469, 
terra1re32ehfj6wdhztxju9mway5zezejt670r7t6pc, 412.093957, 
terra1rhksgerg55w0yvwkafqksvtqzu5zpx4wq54rqk, 411.929684, 
terra1rvanz3npvuzruuzm889cg6ma0kvqhxff2auzr8, 411.696590, 
terra1h9ha6jxns2t3z4yqryupqnvpr9v7dgfu9c5cxs, 411.039066, 
terra12jck93238fxssfe59gzvmyd7z85lf4guttv75k, 409.976937, 
terra13n53fx4kxuqt888xmthuk06n2xpjvtxrj3259s, 408.780492, 
terra1j356z0f637m7jcx5qf9wmlpjv0kafju5lnys4q, 408.420501, 
terra1466n83xsavxx38s3qqvvvmd5v5kshs3u4q97jj, 404.716476, 
terra1w83vqca4a5ch425tr2sxsa9a4t5kzsfkxfzymt, 403.059700, 
terra19y7usret3tz3lykrpp8kvz3yrdglvjqe4the8k, 402.377483, 
terra1g2yjzyt7acyp4m53c0002rwg5kyptzjcj7fhsc, 401.558893, 
terra1x6kdf0kdd2tmyfahclhx7l6he7fete38ssukyw, 400.342102, 
terra13x85u9dsneqm4hnhfx0g9ghkncv840xvhegyn2, 400.172894, 
terra16m2z4cqwtnd9p65z782ksdyvqyq2j3d5fv44re, 399.999868, 
terra1n7ffve9tg3s4nl2dvvntvqfg0vq685hv4cxun2, 399.000038, 
terra16w5naycpwdz4alv87606w2vtg3rwpn7nmpfvfv, 397.024735, 
terra15n5zsrxn0pf6rkfr634nsl9hrgn449tjhkkuhd, 396.931791, 
terra18tvwskvaafye62uvlcuw9qz4az9k68m7rgyf4h, 396.759056, 
terra1fhqxlr80g7x3zdj9m3x9dhrxmmhcul5zhslh66, 395.727080, 
terra1ke8ygzwa3mafcjhgdec5rzdu24st7nt0m7mf0w, 393.243209, 
terra1qtwrkzyncfag7ltr8gdvc0r75j2vxm8e6v76pc, 391.721653, 
terra1er36678m3qjxsrfjw7cjsgxfxp9gej2hrhpa8g, 389.429435, 
terra1hyalpwms3kv8egz6ykrl64fazh2wgfcqlp3e82, 389.361811, 
terra1p5knxj6u00kma985ru09unsmsemvn3wun4hrzz, 388.869372, 
terra1ed8zxpwhtxs449j235cfg8cvl3z8lwagrf5vxf, 388.653101, 
terra1daae6q4qvapes48g5x9ltme6txf28u2ueqr3eh, 388.480119, 
terra15lqgu2j8dgn2knzhphrmaffnqnzh8s9a6e0cff, 388.221976, 
terra1hqg2n7r7ve6s24cvpar2qndrtu0kazfvp8t9xu, 388.039770, 
terra1n3xqe9887wjpp55cn2wvpyan06f63lwkkwzts5, 385.920000, 
terra1zydsfsherl2zp3ya2setfddvstk372la2gd857, 385.573943, 
terra13n92s0u0syt5u82pxgryetdurde237shhk8u0y, 381.010623, 
terra13vc4l3cme90pyjhk4mnrvhkc4urj4rdrh34muu, 380.722746, 
terra12pt09pdszh0gun6hqwkg5kvjtv6459a7z2x395, 376.500000, 
terra1zyrzp288vmj27lr6qkmfm6mkske5cffw030rsq, 376.238748, 
terra1yeu04h3y3n6xfy3nw29ssn6myshu6h2s96leuq, 374.625991, 
terra18e59uaphfscf8h27p7cge5ewsr24xdjp2nq42j, 372.602878, 
terra1sxfhjtcrcguzwygradpjg2ux0ntwxk696x3z7v, 371.108177, 
terra15qhtr7lnc9tky03ev2jcqu9gw6eya383wtwp4w, 370.720292, 
terra1j8tzpsszt6ywky6gj2c76rdxsx0rph7umrd6su, 370.709856, 
terra195exeprejmt5vafempw28amegnyhx7upkla6zh, 369.840903, 
terra1nrvsl4jrk6w0h2n70e6a942yjzt8grxjqqj3pm, 369.790016, 
terra1h6e3h0enqcrf293sn3cheh87j4cujttgz4f22k, 369.524927, 
terra129kdy7qdk5r4qgrenqdd6ftjjuvcc3hqsy0fgt, 368.446633, 
terra12atccpuc7wml99ggeksetzkkmejeatzgndu90j, 367.581226, 
terra1jtac9hle79atkys9n0pg8we6e86g8wmcs78age, 365.904016, 
terra185d0s0zeu50adcqkrmr508mcpxe2awrvp8a09z, 365.480866, 
terra1h5dk35q027rwa8n05my2gly9tksmtxsttdfks4, 364.612386, 
terra15wckh0p0nrd49k8setwtsgjruth6mnajqjw2xy, 362.003019, 
terra1y28qhq8vm4s0f4z2mn4zlx7p5vawwv62unghql, 361.701443, 
terra1tuzdxma0l04xamhe4k220cc6g490usyc3sczd5, 361.210719, 
terra1juj9cqa3zk6z8ggd62y3mput87wlv8mjt07lfc, 361.076806, 
terra1zkg3cwmp7u4z0ajx0spdudyhtr7h87dsgm82dw, 360.974659, 
terra19mnt3r47l6a42jt7axc3a9kg6387s7u2l5aw7t, 360.678400, 
terra1fk8qx8uhzjqfg4dfuh8sp5qqcyaa7938gsl4fg, 360.235392, 
terra15hfuczjydew2p9n8w9kntgs3am62ktufasjl2y, 358.283644, 
terra16pmme98l0xrf89nlau26gxtfazsqmqv0ef3e8g, 355.988612, 
terra1fex2qp7hqxhcfx85ffvdds0fmztrv0gpgn2sg4, 355.974198, 
terra1e5z4mg64am2r586sgf40etr7pynp9x07wnh6dj, 355.379791, 
terra1t6pvejdvxdjyvgtt939pk73exx9kpt5c68mxwz, 355.112938, 
terra1xuw3yh65kh5djzqc9ph93pap7gqmcn7kqj4mv8, 353.446900, 
terra1j9zlxy7qgq57ddrdw682sen6mnqtvke9a7x3wg, 350.916857, 
terra15ulvyf66txdayx4ueqff5p4xdlqt5jkqrzegp2, 350.136651, 
terra13arehnzqr3vwdd7cu5sf9pu9ew977lawd0gjfz, 349.829800, 
terra1p52uds89u2r65wg66s9x27y0c25suk4xydgpp0, 349.810581, 
terra160dljd06hvztgpc52hsdkudrp0akhemgy7692q, 348.832777, 
terra1nr4zvs2jf9qm8a2jhpua8pf7mv3u7nt62qsk4s, 348.810686, 
terra1vt7y97lt03g3zqn4lqa4md567uhpy7gzk0845w, 348.173285, 
terra1vnmgzwhsnkeraux7ywpgldwwvtzy3x8gy0vq29, 347.791563, 
terra1wqu5udwu90a2yrklwu0g56hda45m790nf83hje, 346.808334, 
terra1qve5uv60538v38k23hsqvaw85lyqm07xurc2u8, 346.493184, 
terra12gm43xklwj4v94zkq7p97je6ps567xynr642zd, 346.268861, 
terra1jcfy03shjxa7f77cd4z7a60psgvevudh5r98z0, 345.890353, 
terra1z6yrg3dcth3s42x4kpjlsy0snrdgw9dluvdm88, 345.500000, 
terra1yewrfvm9ysh43p3rwqy9swj7sa4c5qef856a2k, 345.217532, 
terra1934tg8q7u6jxu4cwjeh8ngmad7q06fxjpcxw52, 345.108517, 
terra1qgmad9mef7q5g4crvvnwz3qjr5znjvc5537msd, 343.058800, 
terra1st4v5tyg7e8phqtzgue2ljfcpk5axu0sn56dfv, 342.589237, 
terra1sm3j63uy3uypddm47m5lwusamq2fu7yqtn7pzh, 341.814627, 
terra1v6ffte3t96hcqpyx5nqwp38k6cvvjz66fwkp9x, 340.839288, 
terra1xffcnhnludhetcv4k3xnuafahsev45a7lkfj3x, 340.479260, 
terra16m0xhw7gh7gnrudhhwhs4etw7vh2632fwj8xre, 339.961839, 
terra1eg2fm5d39quf96a7vq9naknwg40tgkessjxj0s, 339.241509, 
terra1zd99xu5gx828m4g89xfzjun2g2tynu7wg8222z, 337.544660, 
terra1t060yyvuh3dye4t7c5sa55s8r2tc4pn96wvvx4, 336.788677, 
terra12x97dtftp5s5wzrmkr824us9kyvsvqlt7rnjt8, 336.738104, 
terra1e577fmz65453774rmmdp5svzxy02sx6grnkegj, 336.719815, 
terra1z8996acvwscf7masdn4sky0murau0q5tff7n02, 336.648149, 
terra1ewx9wnfg9hjmukrvey5n00jjxmmexaahf4tt34, 335.274513, 
terra12rcy4ta5yug7mdn285rzra7exhqjvrdkahc54z, 335.214733, 
terra1v7mwgmzthf8xlrj228cqdfdmf36thfk0mlfyk9, 335.019849, 
terra1v3gajaxaq50nhwpmye3yn3satdpp4z5reeqm0j, 334.414370, 
terra157zaaexhr6kp65af5umem8kasp6kmejtkadsu9, 333.881427, 
terra12x5mtg3knhxyuw0el86n77qnt5xwundmzp82ka, 330.898448, 
terra1t6ledjl3aq9g7l5ejq4xdq427tq6vkhy29hrnv, 330.667213, 
terra1tej8n92ugd47x3g064vkmjq5vawcjm3pmnhd4g, 330.597830, 
terra1rt4wvae9r2hjkte0sgj9fdn7uzxhcnzmwepeh9, 328.667483, 
terra1tw906l88whkafmtsjasx6hy9lyw599n5h9a3rh, 327.907027, 
terra1y8fd3t9c8h4tk0hqhycpn5ql2jcxcmdn986hl7, 327.517525, 
terra1f3w5dq9fwxrjxq5gkv07r67mv7qfwj450mhdp4, 327.309262, 
terra1ccyehh5tllawchwaqfu9xpf2ljfu03akl873hg, 326.101903, 
terra16l59ekhyauv0cqw82ujyf63yrg5uupnllaylmn, 324.448027, 
terra1khvvec2q8um68zt8ulfn3zd5utxsy9wnlgvd39, 323.773180, 
terra1hx7wmw2hvur6ugttl5ffyd0u24akupft4kce0z, 323.370546, 
terra158x33ju85vt2gjm7kwwcz0u6hld5gcte23rntv, 323.194587, 
terra1nt2kjm3avdnadusaltjk88ahzj9j7w3nwsusf8, 322.900621, 
terra13pjmlj5zzd47sy5v82g3h3chyhlj0wx3f2rapd, 322.156312, 
terra1jtd3skqephsp8w7zst9t28v55nvnz7q2d4jq95, 321.285101, 
terra1kzk3vpswc8pp3szp0cu4c62cvxlessxg86xl2j, 319.914371, 
terra1e2hkx9eh8xu92ey8egrxj0p60x3xfvgrd9ea60, 319.766449, 
terra1x73u8c2wzzjr4qvjcmf3tjz64l3923pvhnhzjd, 319.148462, 
terra1fmwwuv4nnkqsstxkv9d7w9d580duqhmd9dh7pm, 317.924833, 
terra18xg7alavh5shmpynw7tl2z5c7cv40qph4tztrr, 315.095473, 
terra1cv9c8feh7xcs4ewwsdr0ucuzsm5nh3tradv4u5, 312.180200, 
terra1cd56jzvg58dgw5zdj5k8upjs7fwk6q3wwh2sy9, 311.793573, 
terra1dfc89d6zupxncpd94vkudqs8gdgwmnp8kzxa3j, 311.473414, 
terra14vjrv6v983rqy084vma4fa93nr0ax06axqy6hn, 310.424023, 
terra1r0dz76y2h77zaglmm55szvy7vm8dm828lgw2lj, 310.031014, 
terra1sn7skrqywmxl9478qemauqgyllh79gzpdn6wzr, 308.916942, 
terra1hdjht4t0yj8f7cat2sq6cwp9px4fs579wkm5w7, 308.681753, 
terra1xj4dnd8gazkz9s80a26ly4xglj2y0v4tmwsrc2, 308.386506, 
terra109ld24w99fak64tudxd5mkju7zkm7qc4u7nzuk, 308.370409, 
